arm,read_ratio,nop_counter,streaming_only,status,throughput_GBps,probe_latency_ns,reason
deepseek_single_core,50,300,False,complete,3.3841779684176707,48.020128,
deepseek_single_core,50,500,False,complete,2.5850533052130236,47.257475199999995,
deepseek_single_core,50,750,False,complete,2.191184139922191,46.6947104,
deepseek_single_core,50,1000,False,complete,1.9907593010406275,46.534966399999995,
deepseek_single_core,50,2000,False,complete,1.6945962779348698,46.147587200000004,
deepseek_single_core,50,5000,False,complete,1.5188816162843315,45.852643199999996,
deepseek_single_core,50,10000,False,complete,1.4589223231465434,45.7981472,
deepseek_single_core,100,1,True,complete,19.23100961838946,,
astra_multicore,100,1,False,complete,19.23078688426564,223.44990719999998,
astra_multicore,100,33,False,complete,19.230776528821544,109.6182464,
astra_multicore,100,36,False,complete,18.442853753310324,47.446672,
astra_multicore,100,38,False,complete,17.550511155280713,47.189376,
astra_multicore,100,41,False,complete,16.3668547467266,47.1418688,
astra_multicore,100,44,False,complete,15.349717884600555,46.930540799999996,
astra_multicore,100,47,False,complete,14.452705519990287,47.0760992,
astra_multicore,100,50,False,complete,13.670085391375093,46.979504,
astra_multicore,100,52,False,complete,13.197749832813866,46.93208,
astra_multicore,100,55,False,complete,12.551708936341566,46.9496768,
astra_multicore,100,58,False,complete,11.971962983466355,46.9833312,
astra_multicore,100,65,False,complete,10.832886076635571,46.869388799999996,
astra_multicore,100,70,False,complete,10.155325857007822,46.9109888,
astra_multicore,100,80,False,complete,9.059553486599143,46.8098592,
astra_multicore,100,90,False,complete,8.204040545649793,46.8381472,
astra_multicore,100,100,False,complete,7.524866020611285,46.6769888,
astra_multicore,100,125,False,complete,6.294101380959569,46.68239679999999,
astra_multicore,100,150,False,complete,5.476419810126417,46.5845536,
astra_multicore,100,200,False,complete,4.453159524733911,46.5028512,
astra_multicore,100,300,False,complete,3.4266621467518408,46.5282688,
astra_multicore,100,500,False,complete,2.6143557532845136,46.2553312,
astra_multicore,100,750,False,complete,2.20594531428174,46.190768,
astra_multicore,100,1000,False,complete,2.0031187534811545,46.116844799999996,
astra_multicore,100,2000,False,complete,1.7017482336886345,45.908511999999995,
astra_multicore,100,5000,False,complete,1.5204193959738859,45.8020576,
astra_multicore,100,10000,False,complete,1.4595984817938856,45.7769312,
astra_multicore,90,1,False,complete,17.84464938418547,262.09289599999994,
astra_multicore,90,33,False,complete,17.846525093882963,251.34412159999997,
astra_multicore,90,36,False,complete,17.879917496046023,81.42887999999999,
astra_multicore,90,38,False,complete,17.37893976297104,54.0066592,
astra_multicore,90,41,False,complete,16.242418008613544,51.892921599999994,
astra_multicore,90,44,False,complete,15.241692722304936,50.9545088,
astra_multicore,90,47,False,complete,14.358419238811303,50.5739936,
astra_multicore,90,50,False,complete,13.579907447547185,50.298268799999995,
astra_multicore,90,52,False,complete,13.122538372576686,49.6752256,
astra_multicore,90,55,False,complete,12.479859839726045,49.548719999999996,
astra_multicore,90,58,False,complete,11.911510845134865,49.153353599999996,
astra_multicore,90,65,False,complete,10.77714951965562,48.8642336,
astra_multicore,90,70,False,complete,10.112376923988805,48.427267199999996,
astra_multicore,90,80,False,complete,9.022771541263145,48.0866464,
astra_multicore,90,90,False,complete,8.176329755020117,47.79216,
astra_multicore,90,100,False,complete,7.5000232292666675,47.5262112,
astra_multicore,90,125,False,complete,6.280329478774047,47.15672,
astra_multicore,90,150,False,complete,5.463436728165715,47.025596799999995,
astra_multicore,90,200,False,complete,4.442182506320741,46.8742144,
astra_multicore,90,300,False,complete,3.424709511246814,46.5959104,
astra_multicore,90,500,False,complete,2.611707426344699,46.3414432,
astra_multicore,90,750,False,complete,2.205214567377406,46.217683199999996,
astra_multicore,90,1000,False,complete,2.0032958477550675,46.112767999999996,
astra_multicore,90,2000,False,complete,1.700202933960645,45.9577664,
astra_multicore,90,5000,False,complete,1.52000799048406,45.814454399999995,
astra_multicore,90,10000,False,complete,1.4598041051956652,45.770483199999994,
astra_multicore,80,1,False,complete,16.641112701534837,312.5858944,
astra_multicore,80,33,False,complete,16.64077893267323,302.18344,
astra_multicore,80,36,False,complete,16.64363319994523,288.30135359999997,
astra_multicore,80,38,False,complete,16.678548696984286,131.78888320000001,
astra_multicore,80,41,False,complete,16.15429327485914,55.8953408,
astra_multicore,80,44,False,complete,15.191985547154424,53.0692032,
astra_multicore,80,47,False,complete,14.313574653813722,52.4427072,
astra_multicore,80,50,False,complete,13.53939004671434,51.9439232,
astra_multicore,80,52,False,complete,13.086294584721342,51.0995264,
astra_multicore,80,55,False,complete,12.452232658845825,50.6295296,
astra_multicore,80,58,False,complete,11.876275353765335,50.538092799999994,
astra_multicore,80,65,False,complete,10.750489393793524,49.8575584,
astra_multicore,80,70,False,complete,10.086303358481825,49.394467199999994,
astra_multicore,80,80,False,complete,9.005135209676785,48.7301984,
astra_multicore,80,90,False,complete,8.158986774143793,48.4224416,
astra_multicore,80,100,False,complete,7.484606079774831,48.07816,
astra_multicore,80,125,False,complete,6.27111625707572,47.464809599999995,
astra_multicore,80,150,False,complete,5.45544142232456,47.3068544,
astra_multicore,80,200,False,complete,4.439336873032895,46.9806688,
astra_multicore,80,300,False,complete,3.4191742982717264,46.7836512,
astra_multicore,80,500,False,complete,2.609159930862569,46.4308416,
astra_multicore,80,750,False,complete,2.2021031342250117,46.320767999999994,
astra_multicore,80,1000,False,complete,2.0024516022178998,46.1386016,
astra_multicore,80,2000,False,complete,1.6988422037702167,46.002112,
astra_multicore,80,5000,False,complete,1.5195543832064247,45.8323424,
astra_multicore,80,10000,False,complete,1.4593146840185334,45.7858336,
astra_multicore,70,1,False,complete,15.571811891698704,379.5269088,
astra_multicore,70,33,False,complete,15.575578567804632,368.2036384,
astra_multicore,70,36,False,complete,15.574787381673818,358.9484288,
astra_multicore,70,38,False,complete,15.57878251224307,346.688992,
astra_multicore,70,41,False,complete,15.665714635477597,97.3457888,
astra_multicore,70,44,False,complete,15.10762597917695,57.06380159999999,
astra_multicore,70,47,False,complete,14.27047630352459,54.348361600000004,
astra_multicore,70,50,False,complete,13.511011008149422,53.17045759999999,
astra_multicore,70,52,False,complete,13.047532325093227,52.7272928,
astra_multicore,70,55,False,complete,12.417108740074967,52.0860288,
astra_multicore,70,58,False,complete,11.849603391575497,51.601888,
astra_multicore,70,65,False,complete,10.726277048914309,50.81856,
astra_multicore,70,70,False,complete,10.066376429088033,50.178252799999996,
astra_multicore,70,80,False,complete,8.983602945388117,49.5544192,
astra_multicore,70,90,False,complete,8.145705289403132,48.917024,
astra_multicore,70,100,False,complete,7.465289734865852,48.7855264,
astra_multicore,70,125,False,complete,6.248521852194765,48.276591999999994,
astra_multicore,70,150,False,complete,5.441286020406462,47.806304,
astra_multicore,70,200,False,complete,4.4333280021075305,47.1786016,
astra_multicore,70,300,False,complete,3.4158560097908564,46.90216959999999,
astra_multicore,70,500,False,complete,2.6077206405075257,46.4761024,
astra_multicore,70,750,False,complete,2.1978140035336917,46.4664928,
astra_multicore,70,1000,False,complete,1.9971693064939096,46.3151104,
astra_multicore,70,2000,False,complete,1.6981790842680873,46.02761279999999,
astra_multicore,70,5000,False,complete,1.519248255524098,45.8415776,
astra_multicore,70,10000,False,complete,1.4593146840185334,45.7858336,
astra_multicore,60,1,False,complete,14.641399066153554,467.9136384,
astra_multicore,60,33,False,complete,14.641507442171594,456.37388159999995,
astra_multicore,60,36,False,complete,14.642156385243736,448.39957759999993,
astra_multicore,60,38,False,complete,14.642945025006762,439.8129632,
astra_multicore,60,41,False,complete,14.64583015429243,413.2476192,
astra_multicore,60,44,False,complete,14.775020976954709,81.0946656,
astra_multicore,60,47,False,complete,14.207315874203402,57.447769599999994,
astra_multicore,60,50,False,complete,13.471961425685619,54.947859199999996,
astra_multicore,60,52,False,complete,13.011170799329456,54.357679999999995,
astra_multicore,60,55,False,complete,12.38669968907712,53.40175359999999,
astra_multicore,60,58,False,complete,11.82212785204848,52.7774624,
astra_multicore,60,65,False,complete,10.700833586804762,51.8664224,
astra_multicore,60,70,False,complete,10.045223262692279,51.0172416,
astra_multicore,60,80,False,complete,8.972338927167343,49.978988799999996,
astra_multicore,60,90,False,complete,8.123916490523662,49.738332799999995,
astra_multicore,60,100,False,complete,7.458045234211908,49.059462399999994,
astra_multicore,60,125,False,complete,6.2405158120144915,48.571327999999994,
astra_multicore,60,150,False,complete,5.436653045458988,47.9682944,
astra_multicore,60,200,False,complete,4.423217286038712,47.5338656,
astra_multicore,60,300,False,complete,3.411377032854141,47.0538016,
astra_multicore,60,500,False,complete,2.6051835111606447,46.565583999999994,
astra_multicore,60,750,False,complete,2.1975995652173617,46.4739392,
astra_multicore,60,1000,False,complete,1.9971693064939096,46.3151104,
astra_multicore,60,2000,False,complete,1.6978583670823175,46.036307199999996,
astra_multicore,60,5000,False,complete,1.5191476188631452,45.8446144,
astra_multicore,60,10000,False,complete,1.4593146840185334,45.7858336,
astra_multicore,50,1,False,complete,13.810186329737126,558.4912736,
astra_multicore,50,33,False,complete,13.811607434847833,551.0068096,
astra_multicore,50,36,False,complete,13.809932197625804,546.7697664,
astra_multicore,50,38,False,complete,13.812403979213954,541.7564672,
astra_multicore,50,41,False,complete,13.812305474292963,530.4572416,
astra_multicore,50,44,False,complete,13.813405593880287,495.63854079999993,
astra_multicore,50,47,False,complete,13.970816516609748,72.8924768,
astra_multicore,50,50,False,complete,13.411309391366467,57.97276159999999,
astra_multicore,50,52,False,complete,12.965275511538847,56.5596512,
astra_multicore,50,55,False,complete,12.3591436623122,54.6616096,
astra_multicore,50,58,False,complete,11.793042902362467,54.0771296,
astra_multicore,50,65,False,complete,10.675713712307308,52.94465279999999,
astra_multicore,50,70,False,complete,10.024428393174109,51.8936704,
astra_multicore,50,80,False,complete,8.942625470334933,51.167750399999996,
astra_multicore,50,90,False,complete,8.10800781890358,50.362416,
astra_multicore,50,100,False,complete,7.437367978565343,49.846409599999994,
astra_multicore,50,125,False,complete,6.223751981304679,49.1998624,
astra_multicore,50,150,False,complete,5.424935421686174,48.395152,
astra_multicore,50,200,False,complete,4.409798408644341,48.0137632,
astra_multicore,50,300,False,complete,3.407602390503204,47.182928,
astra_multicore,50,500,False,complete,2.6008851806201854,46.708979199999995,
astra_multicore,50,750,False,complete,2.195892299082044,46.53047359999999,
astra_multicore,50,1000,False,complete,1.9956178671982425,46.367152,
astra_multicore,50,2000,False,complete,1.696914814640121,46.0656768,
astra_multicore,50,5000,False,complete,1.5191476188631452,45.8446144,
astra_multicore,50,10000,False,complete,1.4593146840185334,45.7858336,
astra_multicore,100,1,True,complete,19.23264441359956,,
deepseek_multicore,100,1,False,complete,19.056400855596507,223.1487232,
deepseek_multicore,100,33,False,complete,19.0097247578729,176.1563648,
deepseek_multicore,100,36,False,complete,18.26292074800477,54.7192672,
deepseek_multicore,100,38,False,complete,17.474778088222212,49.973331200000004,
deepseek_multicore,100,41,False,complete,16.301877992322513,49.5086592,
deepseek_multicore,100,44,False,complete,15.289863760150482,49.084921599999994,
deepseek_multicore,100,47,False,complete,14.396646526987293,49.0949472,
deepseek_multicore,100,50,False,complete,13.620606373010034,48.74492479999999,
deepseek_multicore,100,52,False,complete,13.15028993013884,48.6340192,
deepseek_multicore,100,55,False,complete,12.510352537142401,48.4170752,
deepseek_multicore,100,58,False,complete,11.934301748331505,48.3285504,
deepseek_multicore,100,65,False,complete,10.796711155269765,48.1366912,
deepseek_multicore,100,70,False,complete,10.127331187820268,47.899488,
deepseek_multicore,100,80,False,complete,9.030494262209409,47.821571199999994,
deepseek_multicore,100,90,False,complete,8.184587362127338,47.5046624,
deepseek_multicore,100,100,False,complete,7.502286011859549,47.45728,
deepseek_multicore,100,125,False,complete,6.278298130869049,47.224985600000004,
deepseek_multicore,100,150,False,complete,5.459547786547043,47.1622528,
deepseek_multicore,100,200,False,complete,4.444246332912241,46.8063648,
deepseek_multicore,100,300,False,complete,3.4232971470077227,46.650656,
deepseek_multicore,100,500,False,complete,2.61219121576792,46.32551039999999,
deepseek_multicore,100,750,False,complete,2.2047076675571597,46.2341152,
deepseek_multicore,100,1000,False,complete,2.0049972067893087,46.054486399999995,
deepseek_multicore,100,2000,False,complete,1.701749775727865,45.9084704,
deepseek_multicore,100,5000,False,complete,1.521018955494295,45.784003199999994,
deepseek_multicore,100,10000,False,complete,1.45962501059067,45.7760992,
deepseek_multicore,90,1,False,complete,18.66517853690394,255.42437439999998,
deepseek_multicore,90,33,False,complete,18.659499683359414,241.4887488,
deepseek_multicore,90,36,False,complete,18.157494132904564,60.1932864,
deepseek_multicore,90,38,False,complete,17.390072422768924,53.5322944,
deepseek_multicore,90,41,False,complete,16.227941893341132,52.5157984,
deepseek_multicore,90,44,False,complete,15.227483566713481,51.548016,
deepseek_multicore,90,47,False,complete,14.340102915199193,51.331696,
deepseek_multicore,90,50,False,complete,13.560491699379616,51.081056,
deepseek_multicore,90,52,False,complete,13.092021224947313,50.88408,
deepseek_multicore,90,55,False,complete,12.452623416119511,50.6325664,
deepseek_multicore,90,58,False,complete,11.880183528702844,50.385712,
deepseek_multicore,90,65,False,complete,10.748279668689506,49.9601024,
deepseek_multicore,90,70,False,complete,10.077949121202245,49.7288064,
deepseek_multicore,90,80,False,complete,8.996574227345807,49.0689472,
deepseek_multicore,90,90,False,complete,8.149082849468014,48.797008,
deepseek_multicore,90,100,False,complete,7.471944777373868,48.546783999999995,
deepseek_multicore,90,125,False,complete,6.254896420679017,48.043216,
deepseek_multicore,90,150,False,complete,5.441595119209903,47.7918272,
deepseek_multicore,90,200,False,complete,4.436113442728471,47.0898272,
deepseek_multicore,90,300,False,complete,3.4140851043706752,46.9621152,
deepseek_multicore,90,500,False,complete,2.6063634557743622,46.5224032,
deepseek_multicore,90,750,False,complete,2.201811950341267,46.332707199999994,
deepseek_multicore,90,1000,False,complete,2.0019183144122317,46.160483199999994,
deepseek_multicore,90,2000,False,complete,1.7016572583202705,45.9109664,
deepseek_multicore,90,5000,False,complete,1.5206155131850265,45.796150399999995,
deepseek_multicore,90,10000,False,complete,1.45998324375553,45.7648672,
deepseek_multicore,80,1,False,complete,18.245846737948536,294.460608,
deepseek_multicore,80,33,False,complete,18.24020075579568,277.26558079999995,
deepseek_multicore,80,36,False,complete,17.994033002530877,70.7131776,
deepseek_multicore,80,38,False,complete,17.292968176715267,58.2825152,
deepseek_multicore,80,41,False,complete,16.160383252123292,55.6429952,
deepseek_multicore,80,44,False,complete,15.160255994428177,54.509644800000004,
deepseek_multicore,80,47,False,complete,14.279269674420744,53.96663999999999,
deepseek_multicore,80,50,False,complete,13.502248134529527,53.5675712,
deepseek_multicore,80,52,False,complete,13.03459686134389,53.31235519999999,
deepseek_multicore,80,55,False,complete,12.400578503018323,52.8171072,
deepseek_multicore,80,58,False,complete,11.831060177895724,52.4125056,
deepseek_multicore,80,65,False,complete,10.711431044276193,51.44048,
deepseek_multicore,80,70,False,complete,10.04269176426067,51.1416256,
deepseek_multicore,80,80,False,complete,8.95800741772686,50.55905919999999,
deepseek_multicore,80,90,False,complete,8.115809305837399,50.065599999999996,
deepseek_multicore,80,100,False,complete,7.444362345995763,49.5837888,
deepseek_multicore,80,125,False,complete,6.232501623647618,48.8627776,
deepseek_multicore,80,150,False,complete,5.423380141191776,48.4456128,
deepseek_multicore,80,200,False,complete,4.4183457118103835,47.713744,
deepseek_multicore,80,300,False,complete,3.406252411610311,47.22981119999999,
deepseek_multicore,80,500,False,complete,2.6014124577213935,46.6921312,
deepseek_multicore,80,750,False,complete,2.1976979258829887,46.4718592,
deepseek_multicore,80,1000,False,complete,2.000030462939757,46.2200544,
deepseek_multicore,80,2000,False,complete,1.70072173063794,45.9437472,
deepseek_multicore,80,5000,False,complete,1.5206155131850265,45.796150399999995,
deepseek_multicore,80,10000,False,complete,1.4596913368018247,45.7740192,
deepseek_multicore,70,1,False,complete,17.831616016081206,345.5157056,
deepseek_multicore,70,33,False,complete,17.82763185468264,324.36634879999997,
deepseek_multicore,70,36,False,complete,17.696622761576958,104.4895904,
deepseek_multicore,70,38,False,complete,17.180718670760204,64.4334912,
deepseek_multicore,70,41,False,complete,16.091195978994826,59.2255872,
deepseek_multicore,70,44,False,complete,15.103325672962464,57.31311039999999,
deepseek_multicore,70,47,False,complete,14.223161683607946,56.6489664,
deepseek_multicore,70,50,False,complete,13.451782646680915,55.9337792,
deepseek_multicore,70,52,False,complete,12.981331685740571,55.7910912,
deepseek_multicore,70,55,False,complete,12.355473275962803,54.852928,
deepseek_multicore,70,58,False,complete,11.78880158757575,54.2838816,
deepseek_multicore,70,65,False,complete,10.661747293607224,53.579468799999994,
deepseek_multicore,70,70,False,complete,9.9986176748083,53.0120864,
deepseek_multicore,70,80,False,complete,8.927811304812955,51.7960352,
deepseek_multicore,70,90,False,complete,8.084376447846603,51.3313632,
deepseek_multicore,70,100,False,complete,7.416570994024547,50.6894752,
deepseek_multicore,70,125,False,complete,6.207887908979765,49.8008576,
deepseek_multicore,70,150,False,complete,5.407490569157403,49.042448,
deepseek_multicore,70,200,False,complete,4.40283967779508,48.271350399999996,
deepseek_multicore,70,300,False,complete,3.3971958969334666,47.5554144,
deepseek_multicore,70,500,False,complete,2.596386690636675,46.863856,
deepseek_multicore,70,750,False,complete,2.196174935706442,46.5215712,
deepseek_multicore,70,1000,False,complete,1.9968125594606025,46.32979519999999,
deepseek_multicore,70,2000,False,complete,1.6978629698213303,46.036182399999994,
deepseek_multicore,70,5000,False,complete,1.5191296986645284,45.8451552,
deepseek_multicore,70,10000,False,complete,1.4596913368018247,45.7740192,
deepseek_multicore,60,1,False,complete,17.435966058535467,410.3701056,
deepseek_multicore,60,33,False,complete,17.437197696117142,386.8052032,
deepseek_multicore,60,36,False,complete,17.40137509494153,202.2339072,
deepseek_multicore,60,38,False,complete,17.076983590684915,71.3886784,
deepseek_multicore,60,41,False,complete,16.03307336223996,62.2325184,
deepseek_multicore,60,44,False,complete,15.044642814653086,60.5187232,
deepseek_multicore,60,47,False,complete,14.175280170733242,59.17587519999999,
deepseek_multicore,60,50,False,complete,13.402474769516688,58.4670112,
deepseek_multicore,60,52,False,complete,12.945394108288438,57.59919359999999,
deepseek_multicore,60,55,False,complete,12.31608835965404,56.773308799999995,
deepseek_multicore,60,58,False,complete,11.751211180379382,56.085411199999996,
deepseek_multicore,60,65,False,complete,10.62940062978583,55.077984,
deepseek_multicore,60,70,False,complete,9.969167063063216,54.329392,
deepseek_multicore,60,80,False,complete,8.89233003683547,53.332032,
deepseek_multicore,60,90,False,complete,8.055943081164585,52.5246592,
deepseek_multicore,60,100,False,complete,7.395681896885048,51.53532799999999,
deepseek_multicore,60,125,False,complete,6.191403333586641,50.4471968,
deepseek_multicore,60,150,False,complete,5.3878050587859585,49.790623999999994,
deepseek_multicore,60,200,False,complete,4.390975657473679,48.70931519999999,
deepseek_multicore,60,300,False,complete,3.3872835867829285,47.909971199999994,
deepseek_multicore,60,500,False,complete,2.5915824465877364,47.0297568,
deepseek_multicore,60,750,False,complete,2.1914875297449465,46.6794848,
deepseek_multicore,60,1000,False,complete,1.9923014827156489,46.482883199999996,
deepseek_multicore,60,2000,False,complete,1.6962751098288147,46.0905952,
deepseek_multicore,60,5000,False,complete,1.519044238917936,45.84773439999999,
deepseek_multicore,60,10000,False,complete,1.4590919668182363,45.7928224,
deepseek_multicore,50,1,False,complete,17.052233329896772,472.83238079999995,
deepseek_multicore,50,33,False,complete,17.05118116128498,454.7761088,
deepseek_multicore,50,36,False,complete,17.048512416389997,421.606432,
deepseek_multicore,50,38,False,complete,16.932917502887303,84.671392,
deepseek_multicore,50,41,False,complete,15.97131887777043,65.85400639999999,
deepseek_multicore,50,44,False,complete,14.997403650889659,63.1963904,
deepseek_multicore,50,47,False,complete,14.129783032164593,61.80008639999999,
deepseek_multicore,50,50,False,complete,13.36245139241812,60.6867872,
deepseek_multicore,50,52,False,complete,12.897819194544331,60.17955839999999,
deepseek_multicore,50,55,False,complete,12.273226153499108,59.0120544,
deepseek_multicore,50,58,False,complete,11.708950330512469,58.235340799999996,
deepseek_multicore,50,65,False,complete,10.594342644916663,56.795856,
deepseek_multicore,50,70,False,complete,9.935424261884297,55.934278400000004,
deepseek_multicore,50,80,False,complete,8.870903016182453,54.30351679999999,
deepseek_multicore,50,90,False,complete,8.0319242027682,53.5916992,
deepseek_multicore,50,100,False,complete,7.365077242592015,52.8400288,
deepseek_multicore,50,125,False,complete,6.166923170845716,51.4465536,
deepseek_multicore,50,150,False,complete,5.378223641362291,50.1696832,
deepseek_multicore,50,200,False,complete,4.3721150519375644,49.4171392,
deepseek_multicore,50,300,False,complete,3.3841779684176707,48.020128,
deepseek_multicore,50,500,False,complete,2.5850533052130236,47.257475199999995,
deepseek_multicore,50,750,False,complete,2.191184139922191,46.6947104,
deepseek_multicore,50,1000,False,complete,1.9907593010406275,46.534966399999995,
deepseek_multicore,50,2000,False,complete,1.6945962779348698,46.147587200000004,
deepseek_multicore,50,5000,False,complete,1.5188816162843315,45.852643199999996,
deepseek_multicore,50,10000,False,complete,1.4589223231465434,45.7981472,
deepseek_multicore,100,1,True,complete,19.23100961838946,,
