arm,pattern,read_percent,interval,admission_wait_max,admission_wait_sum,cpu_seconds,drain_cpu_seconds,drain_simulated_cycles,drain_wall_seconds,input_loading_wall_seconds,measured_reads,measured_reads_completed,measured_simulated_cycles,measured_writes,measured_writes_completed,peak_rss_kib,repeat,requests_per_second,simulated_cycles,total_process_cpu_seconds,total_process_wall_seconds,wall_seconds,warmup_cpu_seconds,warmup_reads_outstanding,warmup_wall_seconds,warmup_writes_outstanding
md1,streaming,50,4,0,0,0.575424,7e-06,433,7.06e-06,0.081666462,2498354,2498354,20000433,2501646,2501646,210840,4,8688904.40097752,20400429,0.6799999999999999,0.68,0.575446543,0.011841,61,0.01184367,0
md1,streaming,50,4,0,0,0.576839,6e-06,433,6.737e-06,0.083459236,2498354,2498354,20000433,2501646,2501646,210840,5,8667815.281630857,20400429,0.6799999999999999,0.69,0.576846626,0.011823,61,0.011826093,0
wmg1,streaming,50,4,0,0,0.956332,1.4e-05,834,1.4965e-05,0.08508541,2498354,2498354,20000834,2501646,2501646,210820,1,5228250.872410774,20400830,1.08,1.08,0.956342785,0.01941,112,0.019412596,0
wmg1,streaming,50,4,0,0,0.965497,1.3e-05,834,1.3662e-05,0.082828188,2498354,2498354,20000834,2501646,2501646,210784,2,5178522.145685852,20400830,1.07,1.08,0.96552643,0.019607,112,0.019616454,0
wmg1,streaming,50,4,0,0,0.958725,1.3e-05,834,1.3895e-05,0.087453556,2498354,2498354,20000834,2501646,2501646,210840,3,5214965.677792046,20400830,1.07,1.08,0.958779081,0.019552,112,0.019554316,0
wmg1,streaming,50,4,0,0,0.962296,1.3e-05,834,1.455e-05,0.083296256,2498354,2498354,20000834,2501646,2501646,210796,4,5195746.723491454,20400830,1.08,1.08,0.962325584,0.019444,112,0.019446768,0
wmg1,streaming,50,4,0,0,0.958832,1.3e-05,834,1.3959e-05,0.084277461,2498354,2498354,20000834,2501646,2501646,210808,5,5214520.399810253,20400830,1.08,1.08,0.958860953,0.019558,112,0.019560464,0
mess,streaming,50,4,0,0,0.791725,0.002381,97030,0.002381082,0.087303602,2498354,2498354,20097030,2501646,2501646,210832,1,6315146.067989741,20497026,0.8999999999999999,0.91,0.791747324,0.012739,289,0.01274835,0
mess,streaming,50,4,0,0,0.79494,0.002364,97030,0.002364128,0.08323633,2498354,2498354,20097030,2501646,2501646,210840,2,6289737.982774405,20497026,0.8999999999999999,0.91,0.794945674,0.012674,289,0.012676764,0
mess,streaming,50,4,0,0,0.795612,0.002371,97030,0.002371533,0.082792609,2498354,2498354,20097030,2501646,2501646,210840,3,6284365.297505573,20497026,0.8999999999999999,0.91,0.795625296,0.012617,289,0.012625816,0
mess,streaming,50,4,0,0,0.789815,0.002374,97030,0.002374657,0.080334626,2498354,2498354,20097030,2501646,2501646,210840,4,6330424.12151391,20497026,0.8899999999999999,0.9,0.789836495,0.012648,289,0.012650023,0
mess,streaming,50,4,0,0,0.791558,0.002387,97030,0.002387893,0.083811415,2498354,2498354,20097030,2501646,2501646,210840,5,6316613.52179669,20497026,0.8999999999999999,0.9,0.791563388,0.01257,289,0.012572468,0
oracle,streaming,75,256,0,0,28.530199,2e-06,1,2.666e-06,0.084567053,3749323,3749323,1280000001,1250677,1250677,210840,1,175242.4691534028,1305599745,29.19,29.2,28.531896544,0.570884,1,0.570891093,0
oracle,streaming,75,256,0,0,29.170675,1e-06,1,3.295e-06,0.080797283,3749323,3749323,1280000001,1250677,1250677,210804,2,171387.1537171563,1305599745,29.85,29.86,29.173715133,0.584252,1,0.584262485,0
oracle,streaming,75,256,0,0,29.794814,2e-06,1,3.614e-06,0.092008489,3749323,3749323,1280000001,1250677,1250677,210840,3,167804.0814149313,1305599745,30.49,30.5,29.796653084,0.596305,1,0.596316888,0
oracle,streaming,75,256,0,0,29.736752,1e-06,1,3.086e-06,0.082701737,3749323,3749323,1280000001,1250677,1250677,210780,4,168132.28158259913,1305599745,30.42,30.43,29.738488962,0.595135,1,0.595155486,0
oracle,streaming,75,256,0,0,29.732752,2e-06,1,3.573e-06,0.082482303,3749323,3749323,1280000001,1250677,1250677,210840,5,168156.09163679153,1305599745,30.42,30.43,29.734278142,0.596013,1,0.596014815,0
astra_single_core,streaming,75,256,0,0,0.841798,1e-06,43,2.069e-06,0.088272976,3749323,3749323,1280000043,1250677,1250677,210832,1,5939620.222797459,1305599787,0.96,0.96,0.841804663,0.017229,1,0.017232039,0
astra_single_core,streaming,75,256,0,0,0.836757,1e-06,43,1.766e-06,0.079532038,3749323,3749323,1280000043,1250677,1250677,210788,2,5975358.167868376,1305599787,0.94,0.95,0.836769924,0.016969,1,0.016972382,0
astra_single_core,streaming,75,256,0,0,0.837824,1e-06,43,2.912e-06,0.097693656,3749323,3749323,1280000043,1250677,1250677,210832,3,5967631.867904187,1305599787,0.96,0.97,0.837853291,0.017119,1,0.017128437,0
astra_single_core,streaming,75,256,0,0,0.835993,1e-06,43,1.888e-06,0.09164137,3749323,3749323,1280000043,1250677,1250677,210840,4,5980654.181752827,1305599787,0.95,0.96,0.836028944,0.017029,1,0.017031907,0
astra_single_core,streaming,75,256,0,0,0.835926,2e-06,43,2.002e-06,0.092120008,3749323,3749323,1280000043,1250677,1250677,210812,5,5981270.810822447,1305599787,0.95,0.96,0.835942755,0.01701,1,0.017012596,0
deepseek_single_core,streaming,75,256,0,0,1.127951,2e-06,8,2.335e-06,0.091047275,3749323,3749323,1280000008,1250677,1250677,210840,1,4432663.146846664,1305599752,1.25,1.26,1.127990067,0.022993,1,0.022996054,0
deepseek_single_core,streaming,75,256,0,0,1.129614,1e-06,8,2.016e-06,0.08270091,3749323,3749323,1280000008,1250677,1250677,210780,2,4426209.621454575,1305599752,1.25,1.25,1.129634705,0.023078,1,0.023080211,0
deepseek_single_core,streaming,75,256,0,0,1.134216,2e-06,8,2.776e-06,0.091676223,3749323,3749323,1280000008,1250677,1250677,210840,3,4408251.205203537,1305599752,1.26,1.26,1.134236632,0.023097,1,0.023107359,0
deepseek_single_core,streaming,75,256,0,0,1.130636,1e-06,8,1.838e-06,0.084780732,3749323,3749323,1280000008,1250677,1250677,210836,4,4422170.7369520115,1305599752,1.25,1.25,1.13066643,0.023049,1,0.023052472,0
deepseek_single_core,streaming,75,256,0,0,1.128159,2e-06,8,8.251e-06,0.085474625,3749323,3749323,1280000008,1250677,1250677,210836,5,4431910.4776633065,1305599752,1.25,1.25,1.128181633,0.022877,1,0.022883423,0
astra_multicore,streaming,75,256,0,0,0.837732,1e-06,43,1.774e-06,0.083091378,3749323,3749323,1280000043,1250677,1250677,210840,1,5968211.113694061,1305599787,0.95,0.95,0.837771973,0.01683,1,0.016832639,0
astra_multicore,streaming,75,256,0,0,0.837565,2e-06,43,3.409e-06,0.081948204,3749323,3749323,1280000043,1250677,1250677,210840,2,5969414.570260502,1305599787,0.94,0.95,0.837603075,0.017051,1,0.017053634,0
astra_multicore,streaming,75,256,0,0,0.837154,1e-06,43,2.589e-06,0.097086709,3749323,3749323,1280000043,1250677,1250677,210840,3,5972239.872845375,1305599787,0.96,0.97,0.837206828,0.017215,1,0.017218315,0
astra_multicore,streaming,75,256,0,0,0.839893,1e-06,43,1.752e-06,0.082993561,3749323,3749323,1280000043,1250677,1250677,210812,4,5953004.933601653,1305599787,0.95,0.96,0.839911953,0.017263,1,0.017264784,0
astra_multicore,streaming,75,256,0,0,0.837441,0.0,43,1.795e-06,0.082589112,3749323,3749323,1280000043,1250677,1250677,210840,5,5970301.237996888,1305599787,0.95,0.95,0.83747868,0.016994,1,0.017002969,0
deepseek_multicore,streaming,75,256,0,0,1.202712,1e-06,8,2.327e-06,0.081108864,3749323,3749323,1280000008,1250677,1250677,210832,1,4157116.647306309,1305599752,1.32,1.32,1.202756724,0.02442,1,0.02442235,0
deepseek_multicore,streaming,75,256,0,0,1.202937,1e-06,8,2.113e-06,0.081839954,3749323,3749323,1280000008,1250677,1250677,210840,2,4156434.197628966,1305599752,1.32,1.32,1.202954206,0.024428,1,0.024430077,0
deepseek_multicore,streaming,75,256,0,0,1.203031,2e-06,8,3.133e-06,0.089453946,3749323,3749323,1280000008,1250677,1250677,210840,3,4156077.7977998396,1305599752,1.33,1.33,1.203057364,0.024385,1,0.024387674,0
deepseek_multicore,streaming,75,256,0,0,1.204562,0.0,8,1.758e-06,0.083173002,3749323,3749323,1280000008,1250677,1250677,210784,4,4150732.8300198424,1305599752,1.32,1.33,1.204606561,0.024423,1,0.0244406,0
deepseek_multicore,streaming,75,256,0,0,1.203976,1e-06,8,2.19e-06,0.088818218,3749323,3749323,1280000008,1250677,1250677,210840,5,4152836.109736555,1305599752,1.33,1.33,1.203996466,0.024491,1,0.024493407,0
fixedlat,streaming,75,256,0,0,0.490914,0.0,0,1.567e-06,0.082554082,3749323,3749323,1280000000,1250677,1250677,210840,1,10184673.98810696,1305599744,0.6000000000000001,0.6,0.490933731,0.010235,1,0.010243596,0
fixedlat,streaming,75,256,0,0,0.489429,1e-06,0,1.459e-06,0.085097619,3749323,3749323,1280000000,1250677,1250677,210840,2,10215627.084205007,1305599744,0.5900000000000001,0.6,0.489446214,0.009972,1,0.009975189,0
fixedlat,streaming,75,256,0,0,0.490357,1e-06,0,1.51e-06,0.089296298,3749323,3749323,1280000000,1250677,1250677,210832,3,10196128.527551018,1305599744,0.6000000000000001,0.6,0.490382206,0.010065,1,0.010069301,0
fixedlat,streaming,75,256,0,0,0.489086,1e-06,0,1.471e-06,0.083085827,3749323,3749323,1280000000,1250677,1250677,210840,4,10223149.893561674,1305599744,0.5900000000000001,0.6,0.48908605,0.010133,1,0.010136375,0
fixedlat,streaming,75,256,0,0,0.488709,0.0,0,1.355e-06,0.08864419,3749323,3749323,1280000000,1250677,1250677,210840,5,10230802.69367868,1305599744,0.6,0.6,0.488720206,0.010141,1,0.010144074,0
md1,streaming,75,256,0,0,0.489101,1e-06,0,2.191e-06,0.087640787,3749323,3749323,1280000000,1250677,1250677,210808,1,10222360.79927118,1305599744,0.5900000000000001,0.6,0.489123804,0.010029,1,0.010030876,0
md1,streaming,75,256,0,0,0.489873,1e-06,0,1.234e-06,0.080993395,3749323,3749323,1280000000,1250677,1250677,210832,2,10205898.720020885,1305599744,0.5900000000000001,0.6,0.489912759,0.009821,1,0.009822321,0
md1,streaming,75,256,0,0,0.493332,1e-06,0,1.573e-06,0.083675465,3749323,3749323,1280000000,1250677,1250677,210808,3,10134947.76186442,1305599744,0.5900000000000001,0.6,0.493342454,0.010075,1,0.010078119,0
md1,streaming,75,256,0,0,0.489517,1e-06,0,1.722e-06,0.08404007,3749323,3749323,1280000000,1250677,1250677,210828,4,10213602.440186504,1305599744,0.5900000000000001,0.6,0.489543237,0.01017,1,0.010172161,0
md1,streaming,75,256,0,0,0.490012,1e-06,0,1.52e-06,0.083184872,3749323,3749323,1280000000,1250677,1250677,210832,5,10202867.7204383,1305599744,0.6000000000000001,0.6,0.490058299,0.009864,1,0.009865668,0
wmg1,streaming,75,256,0,0,0.758693,1e-06,0,2.121e-06,0.085550062,3749323,3749323,1280000000,1250677,1250677,210836,1,6590135.067862858,1305599744,0.8700000000000001,0.88,0.758709791,0.015491,1,0.015493959,0
wmg1,streaming,75,256,0,0,0.762222,1e-06,0,1.793e-06,0.082392605,3749323,3749323,1280000000,1250677,1250677,210840,2,6559472.90615554,1305599744,0.8700000000000001,0.87,0.762256369,0.015556,1,0.015558064,0
wmg1,streaming,75,256,0,0,0.756827,0.0,0,1.835e-06,0.08114942,3749323,3749323,1280000000,1250677,1250677,210812,3,6606364.49386254,1305599744,0.8600000000000001,0.87,0.756845918,0.015474,1,0.015476472,0
wmg1,streaming,75,256,0,0,0.754311,1e-06,0,1.596e-06,0.082671188,3749323,3749323,1280000000,1250677,1250677,210840,4,6628468.1568860365,1305599744,0.8600000000000001,0.87,0.754322097,0.015476,1,0.015478607,0
wmg1,streaming,75,256,0,0,0.761464,1e-06,0,1.574e-06,0.082772664,3749323,3749323,1280000000,1250677,1250677,210812,5,6565682.331648916,1305599744,0.8700000000000001,0.88,0.761535473,0.015349,1,0.01535108,0
mess,streaming,75,256,0,0,0.521295,1e-06,0,2.128e-06,0.082940942,3749323,3749323,1280000000,1250677,1250677,210832,1,9591201.305080133,1305599744,0.6300000000000001,0.63,0.521311131,0.010461,1,0.010463386,0
mess,streaming,75,256,0,0,0.518238,1e-06,0,1.341e-06,0.080327871,3749323,3749323,1280000000,1250677,1250677,210804,2,9647784.975756457,1305599744,0.6200000000000001,0.62,0.518253673,0.010582,1,0.010583985,0
mess,streaming,75,256,0,0,0.519177,1e-06,0,1.574e-06,0.081581455,3749323,3749323,1280000000,1250677,1250677,210796,3,9630337.028532816,1305599744,0.6200000000000001,0.63,0.519192629,0.010688,1,0.010690205,0
mess,streaming,75,256,0,0,0.519379,1e-06,0,1.5e-06,0.08350326,3749323,3749323,1280000000,1250677,1250677,210832,4,9626771.01203348,1305599744,0.6200000000000001,0.63,0.519384952,0.01038,1,0.010382676,0
mess,streaming,75,256,0,0,0.517922,1e-06,0,1.233e-06,0.081313582,3749323,3749323,1280000000,1250677,1250677,210832,5,9653648.261185648,1305599744,0.6200000000000001,0.62,0.517938904,0.010708,1,0.010710668,0
oracle,random,50,1,43202602,110132647551532,85.052899,0.001126,1474,0.001127451,0.083277228,2498354,2498354,47356130,2501646,2501646,210836,1,58785.41377869073,48304073,86.80999999999999,86.81,85.055112801,1.657474,69,1.657517779,37
oracle,random,50,1,43202602,110132647551532,84.048823,0.001176,1474,0.001177965,0.076396992,2498354,2498354,47356130,2501646,2501646,210840,2,59482.56211084644,48304073,85.77999999999999,85.8,84.058248713,1.647858,69,1.647887501,37
oracle,random,50,1,43202602,110132647551532,85.487454,0.001131,1474,0.00113296,0.091189279,2498354,2498354,47356130,2501646,2501646,210840,3,58481.23745200311,48304073,87.24,87.25,85.497506856,1.644898,69,1.645093933,37
oracle,random,50,1,43202602,110132647551532,84.222335,0.00114,1474,0.00114154,0.079876141,2498354,2498354,47356130,2501646,2501646,210808,4,59358.074884714995,48304073,85.96,85.98,84.234537756,1.648499,69,1.648545773,37
oracle,random,50,1,43202602,110132647551532,84.325107,0.001139,1474,0.001139976,0.098379608,2498354,2498354,47356130,2501646,2501646,210832,5,59286.78920964487,48304073,86.09,86.1,84.335820284,1.645158,69,1.645205688,37
astra_single_core,random,50,1,43779473,111599227422993,1.156728,1.4e-05,1161,1.5072e-05,0.090329963,2498354,2498354,47922952,2501646,2501646,210840,1,4322457.422720256,48880633,1.28,1.29,1.156749393,0.02343,64,0.0234329,54
astra_single_core,random,50,1,43779473,111599227422993,1.157941,1.4e-05,1161,1.4461e-05,0.092419504,2498354,2498354,47922952,2501646,2501646,210828,2,4317792.345657971,48880633,1.29,1.29,1.157999181,0.023383,64,0.023385307,54
astra_single_core,random,50,1,43779473,111599227422993,1.159183,1.4e-05,1161,1.5544e-05,0.092494423,2498354,2498354,47922952,2501646,2501646,210832,3,4313242.549452117,48880633,1.29,1.29,1.159220689,0.02367,64,0.02367274,54
astra_single_core,random,50,1,43779473,111599227422993,1.157154,1.3e-05,1161,1.4699e-05,0.092248281,2498354,2498354,47922952,2501646,2501646,210840,4,4320877.726924081,48880633,1.28,1.29,1.157172296,0.023521,64,0.023523516,54
astra_single_core,random,50,1,43779473,111599227422993,1.159452,1.4e-05,1161,1.462e-05,0.093943169,2498354,2498354,47922952,2501646,2501646,210832,5,4312301.0843856335,48880633,1.28,1.29,1.159473771,0.023505,64,0.023507549,54
deepseek_single_core,random,50,1,62788966,160075754409435,2.148055,1.4e-05,1658,1.4551e-05,0.08480029,2498354,2498354,66560632,2501646,2501646,210840,1,2327592.822035745,67890623,2.28,2.29,2.148142043,0.043326,64,0.043328785,52
deepseek_single_core,random,50,1,62788966,160075754409435,2.144443,1.3e-05,1658,1.4232e-05,0.091038729,2498354,2498354,66560632,2501646,2501646,210840,2,2331578.7624914055,67890623,2.29,2.29,2.144469696,0.043254,64,0.043256833,52
deepseek_single_core,random,50,1,62788966,160075754409435,2.155998,1.4e-05,1658,1.5069e-05,0.10466798,2498354,2498354,66560632,2501646,2501646,210784,3,2319054.7081814166,67890623,2.32,2.32,2.156050904,0.043111,64,0.04311359,52
deepseek_single_core,random,50,1,62788966,160075754409435,2.153929,1.3e-05,1658,1.4722e-05,0.08324831,2498354,2498354,66560632,2501646,2501646,210828,4,2321312.402510044,67890623,2.29,2.3,2.153953942,0.043145,64,0.043147105,52
deepseek_single_core,random,50,1,62788966,160075754409435,2.154887,1.4e-05,1658,1.4976e-05,0.083900662,2498354,2498354,66560632,2501646,2501646,210812,5,2320216.083431529,67890623,2.3000000000000003,2.3,2.154971701,0.043419,64,0.043422478,52
astra_multicore,random,50,1,51859832,132202729596957,1.173652,1.4e-05,1366,1.4702e-05,0.085085136,2498354,2498354,55845014,2501646,2501646,210840,1,4260043.119815655,56961197,1.29,1.3,1.17369704,0.023844,64,0.023847524,54
astra_multicore,random,50,1,51859832,132202729596957,1.168112,1.3e-05,1366,1.4884e-05,0.08810357,2498354,2498354,55845014,2501646,2501646,210840,2,4280121.069969935,56961197,1.29,1.3,1.168191254,0.023536,64,0.023538531,54
astra_multicore,random,50,1,51859832,132202729596957,1.180919,1.4e-05,1366,1.6186e-05,0.091018658,2498354,2498354,55845014,2501646,2501646,210808,3,4233928.907693254,56961197,1.3,1.31,1.18093622,0.023833,64,0.023836519,54
astra_multicore,random,50,1,51859832,132202729596957,1.16597,1.3e-05,1366,1.4613e-05,0.084813023,2498354,2498354,55845014,2501646,2501646,210840,4,4288182.311062374,56961197,1.28,1.29,1.165995202,0.023644,64,0.023647285,54
astra_multicore,random,50,1,51859832,132202729596957,1.169563,1.4e-05,1366,1.4613e-05,0.094732464,2498354,2498354,55845014,2501646,2501646,210840,5,4274985.36958932,56961197,1.3,1.3,1.169594646,0.023644,64,0.023647664,54
deepseek_multicore,random,50,1,43705869,111420065191152,2.228574,1.4e-05,1198,1.4904e-05,0.082579533,2498354,2498354,47847627,2501646,2501646,210768,1,2243467.725982113,48807066,2.36,2.37,2.228692636,0.045031,64,0.045032915,51
deepseek_multicore,random,50,1,43705869,111420065191152,2.222109,1.4e-05,1198,1.4872e-05,0.087118876,2498354,2498354,47847627,2501646,2501646,210800,2,2250045.334813424,48807066,2.36,2.37,2.222177448,0.044737,64,0.044738978,51
deepseek_multicore,random,50,1,43705869,111420065191152,2.231921,1.4e-05,1198,1.6666e-05,0.089456733,2498354,2498354,47847627,2501646,2501646,210832,3,2240131.1558440705,48807066,2.3699999999999997,2.38,2.232012169,0.044951,64,0.044954176,51
deepseek_multicore,random,50,1,43705869,111420065191152,2.225713,1.4e-05,1198,1.4763e-05,0.081491907,2498354,2498354,47847627,2501646,2501646,210832,4,2246430.1619990063,48807066,2.36,2.37,2.225753591,0.044842,64,0.044843788,51
deepseek_multicore,random,50,1,43705869,111420065191152,2.21751,1.4e-05,1198,1.5096e-05,0.087551735,2498354,2498354,47847627,2501646,2501646,210840,5,2254731.3201980074,48807066,2.36,2.37,2.217559119,0.044749,64,0.044757011,51
fixedlat,random,50,1,0,0,1.434974,0.620317,35700020,0.620316556,0.086011682,2498354,2498354,40700020,2501646,2501646,953048,1,3484301.7932513882,40800019,1.6099999999999999,1.62,1.435007728,0.012856,43612,0.012859558,0
fixedlat,random,50,1,0,0,1.410477,0.607998,35700020,0.608021274,0.085178727,2498354,2498354,40700020,2501646,2501646,953044,2,3544825.9892847906,40800019,1.5899999999999999,1.6,1.410506472,0.012552,43612,0.01256125,0
fixedlat,random,50,1,0,0,1.45924,0.641091,35700020,0.641103302,0.091064808,2498354,2498354,40700020,2501646,2501646,953004,3,3426371.8607363435,40800019,1.65,1.65,1.459269514,0.01255,43612,0.012553131,0
fixedlat,random,50,1,0,0,1.424861,0.616249,35700020,0.616276833,0.085842198,2498354,2498354,40700020,2501646,2501646,953052,4,3509034.5459699817,40800019,1.6099999999999999,1.61,1.424893353,0.012472,43612,0.012475136,0
fixedlat,random,50,1,0,0,1.434666,0.626452,35700020,0.62648994,0.084343657,2498354,2498354,40700020,2501646,2501646,953004,5,3484978.70118326,40800019,1.62,1.63,1.434728998,0.012785,43612,0.012786701,0
md1,random,50,1,0,0,0.558549,2.9e-05,439,3.017e-05,0.097767579,2498354,2498354,5000439,2501646,2501646,210828,1,8951082.970672598,5100438,0.6799999999999999,0.68,0.558591627,0.011396,222,0.0113989,0
md1,random,50,1,0,0,0.561655,2.9e-05,439,2.9201e-05,0.082128924,2498354,2498354,5000439,2501646,2501646,210804,2,8902066.099037224,5100438,0.6599999999999999,0.67,0.561667364,0.011124,222,0.011125692,0
md1,random,50,1,0,0,0.562458,2.8e-05,439,2.9267e-05,0.081624134,2498354,2498354,5000439,2501646,2501646,210840,3,8889093.377543654,5100438,0.6699999999999999,0.67,0.56248706,0.011415,222,0.011417443,0
md1,random,50,1,0,0,0.558508,2.8e-05,439,2.8929e-05,0.083871466,2498354,2498354,5000439,2501646,2501646,210840,4,8952228.539752211,5100438,0.6599999999999999,0.67,0.558520147,0.011443,222,0.011444666,0
md1,random,50,1,0,0,0.56127,2.8e-05,439,2.9184e-05,0.084673225,2498354,2498354,5000439,2501646,2501646,210840,5,8908195.744260566,5100438,0.6699999999999999,0.67,0.561280886,0.011404,222,0.011406962,0
wmg1,random,50,1,0,0,1.052543,0.000235,3240,0.000236817,0.095655698,2498354,2498354,5003240,2501646,2501646,210812,1,4750140.631476001,5103239,1.1800000000000002,1.19,1.052600415,0.021265,1616,0.021268703,0
wmg1,random,50,1,0,0,1.03898,0.000231,3240,0.000231635,0.08091497,2498354,2498354,5003240,2501646,2501646,210796,2,4812310.92773242,5103239,1.1600000000000001,1.16,1.039001859,0.020909,1616,0.020910995,0
wmg1,random,50,1,0,0,1.044877,0.00024,3240,0.000241319,0.082115185,2498354,2498354,5003240,2501646,2501646,210840,3,4785064.707506522,5103239,1.1600000000000001,1.16,1.044917949,0.021163,1616,0.021164832,0
wmg1,random,50,1,0,0,1.045244,0.000237,3240,0.000237172,0.085822319,2498354,2498354,5003240,2501646,2501646,210840,4,4783475.374871589,5103239,1.1600000000000001,1.17,1.045265128,0.021163,1616,0.021165987,0
wmg1,random,50,1,0,0,1.046506,0.000228,3240,0.000229289,0.083471722,2498354,2498354,5003240,2501646,2501646,210840,5,4777730.03254133,5103239,1.1700000000000002,1.17,1.046522086,0.021197,1616,0.021199798,0
mess,random,50,1,0,0,0.860751,0.011497,97225,0.011497521,0.095432519,2498354,2498354,5097225,2501646,2501646,210840,1,5808744.172826134,5197224,0.98,0.99,0.860771253,0.012729,1193,0.012731572,0
mess,random,50,1,0,0,0.857373,0.011512,97225,0.011512557,0.080647356,2498354,2498354,5097225,2501646,2501646,210804,2,5831654.8392231185,5197224,0.96,0.97,0.857389564,0.012472,1193,0.01247459,0
mess,random,50,1,0,0,0.856348,0.011466,97225,0.011467747,0.083079174,2498354,2498354,5097225,2501646,2501646,210840,3,5838556.002444211,5197224,0.96,0.97,0.856376131,0.012756,1193,0.012758055,0
mess,random,50,1,0,0,0.854927,0.011427,97225,0.01142745,0.081457802,2498354,2498354,5097225,2501646,2501646,210840,4,5848300.9269348765,5197224,0.96,0.97,0.854949166,0.012674,1193,0.012675356,0
mess,random,50,1,0,0,0.856667,0.011482,97225,0.011482468,0.086923437,2498354,2498354,5097225,2501646,2501646,210840,5,5836428.188872381,5197224,0.97,0.97,0.856688344,0.012518,1193,0.012519931,0
oracle,random,50,4,27900256,71135526873185,84.501814,0.001151,1653,0.001152877,0.077941676,2498354,2498354,47352991,2501646,2501646,210804,1,59164.53252814103,48301885,86.26,86.27,84.510090528,1.667525,69,1.667563455,36
oracle,random,50,4,27900256,71135526873185,83.159639,0.001148,1653,0.00114896,0.077664896,2498354,2498354,47352991,2501646,2501646,210804,2,60119.69067398123,48301885,84.89999999999999,84.91,83.167427243,1.650473,69,1.650501646,36
oracle,random,50,4,27900256,71135526873185,82.922301,0.001137,1653,0.00113883,0.080903326,2498354,2498354,47352991,2501646,2501646,210804,3,60291.88998651031,48301885,84.66999999999999,84.68,82.929893243,1.652227,69,1.652252856,36
oracle,random,50,4,27900256,71135526873185,85.535073,0.001198,1653,0.001199876,0.081166802,2498354,2498354,47352991,2501646,2501646,210840,4,58449.75976957662,48301885,87.3,87.32,85.543550901,1.67266,69,1.67272771,36
oracle,random,50,4,27900256,71135526873185,84.316717,0.001146,1653,0.001146989,0.086318573,2498354,2498354,47352991,2501646,2501646,210832,5,59298.38995932028,48301885,86.07,86.08,84.319321375,1.652799,69,1.652815738,36
astra_single_core,random,50,4,28479476,72599234922993,1.162371,1.3e-05,1161,1.476e-05,0.092213185,2498354,2498354,47922952,2501646,2501646,210808,1,4301413.021317848,48880633,1.29,1.29,1.162408719,0.023555,64,0.023557513,54
astra_single_core,random,50,4,28479476,72599234922993,1.154202,1.4e-05,1161,1.4749e-05,0.08977535,2498354,2498354,47922952,2501646,2501646,210840,2,4331840.672006414,48880633,1.28,1.28,1.154243745,0.023385,64,0.023386742,54
astra_single_core,random,50,4,28479476,72599234922993,1.167552,1.3e-05,1161,1.4665e-05,0.093688089,2498354,2498354,47922952,2501646,2501646,210812,3,4282284.673659217,48880633,1.3,1.3,1.167601031,0.023777,64,0.023779679,54
astra_single_core,random,50,4,28479476,72599234922993,1.161549,1.4e-05,1161,1.4658e-05,0.089808859,2498354,2498354,47922952,2501646,2501646,210764,4,4304537.809408466,48880633,1.29,1.29,1.161564893,0.023584,64,0.023587692,54
astra_single_core,random,50,4,28479476,72599234922993,1.159001,1.4e-05,1161,1.4488e-05,0.090015799,2498354,2498354,47922952,2501646,2501646,210764,5,4313880.625463616,48880633,1.29,1.29,1.159049226,0.023443,64,0.023445016,54
deepseek_single_core,random,50,4,47488977,121075801909435,2.143537,1.4e-05,1658,1.5017e-05,0.087069511,2498354,2498354,66560632,2501646,2501646,210796,1,2332553.704315289,67890631,2.29,2.29,2.143573368,0.04314,64,0.043148532,52
deepseek_single_core,random,50,4,47488977,121075801909435,2.147925,1.3e-05,1658,1.5133e-05,0.085768174,2498354,2498354,66560632,2501646,2501646,210840,2,2327742.0845867144,67890631,2.29,2.29,2.148004297,0.0433,64,0.043302002,52
deepseek_single_core,random,50,4,47488977,121075801909435,2.140554,1.4e-05,1658,1.5463e-05,0.086304487,2498354,2498354,66560632,2501646,2501646,210808,3,2335769.6597455465,67890631,2.2800000000000002,2.29,2.140622034,0.04284,64,0.042850716,52
deepseek_single_core,random,50,4,47488977,121075801909435,2.152112,1.4e-05,1658,1.4668e-05,0.090020278,2498354,2498354,66560632,2501646,2501646,210840,4,2323229.340675189,67890631,2.3000000000000003,2.3,2.152176676,0.043296,64,0.043298836,52
deepseek_single_core,random,50,4,47488977,121075801909435,2.144682,1.4e-05,1658,1.5495e-05,0.086676696,2498354,2498354,66560632,2501646,2501646,210784,5,2331254.0314463386,67890631,2.29,2.29,2.144768409,0.043125,64,0.043126883,52
astra_multicore,random,50,4,36559835,93202737096957,1.165908,1.3e-05,1366,1.5218e-05,0.084537097,2498354,2498354,55845014,2501646,2501646,210804,1,4288418.06836749,56961197,1.28,1.29,1.165931101,0.023683,64,0.023685131,54
astra_multicore,random,50,4,36559835,93202737096957,1.166935,1.3e-05,1366,1.4722e-05,0.083349159,2498354,2498354,55845014,2501646,2501646,210800,2,4284495.781234811,56961197,1.28,1.29,1.166998465,0.023666,64,0.023667987,54
astra_multicore,random,50,4,36559835,93202737096957,1.179935,1.3e-05,1366,1.445e-05,0.087396132,2498354,2498354,55845014,2501646,2501646,210832,3,4237460.700793657,56961197,1.3,1.31,1.179951946,0.023988,64,0.023991134,54
